,ts_code,symbol,name,area,industry,fullname
1155,603226.SH,603226,菲林格尔,上海,家居用品,菲林格尔家居科技股份有限公司
1156,603227.SH,603227,雪峰科技,新疆,化工原料,新疆雪峰科技(集团)股份有限公司
1157,603228.SH,603228,景旺电子,深圳,元器件,深圳市景旺电子股份有限公司
1158,603229.SH,603229,奥翔药业,浙江,化学制药,浙江奥翔药业股份有限公司
1159,603232.SH,603232,格尔软件,上海,软件服务,格尔软件股份有限公司
1160,603233.SH,603233,大参林,广东,医药商业,大参林医药集团股份有限公司
1161,603236.SH,603236,移远通信,上海,通信设备,上海移远通信技术股份有限公司
1162,603238.SH,603238,诺邦股份,浙江,纺织,杭州诺邦无纺股份有限公司
1163,603239.SH,603239,浙江仙通,浙江,汽车配件,浙江仙通橡塑股份有限公司
1164,603256.SH,603256,宏和科技,上海,玻璃,宏和电子材料科技股份有限公司
1165,603258.SH,603258,电魂网络,浙江,互联网,杭州电魂网络科技股份有限公司
1166,603259.SH,603259,药明康德,江苏,化学制药,无锡药明康德新药开发股份有限公司
1167,603260.SH,603260,合盛硅业,浙江,化工原料,合盛硅业股份有限公司
1168,603266.SH,603266,天龙股份,浙江,塑料,宁波天龙电子股份有限公司
1169,603267.SH,603267,鸿远电子,北京,元器件,北京元六鸿远电子科技股份有限公司
1170,603268.SH,603268,松发股份,广东,陶瓷,广东松发陶瓷股份有限公司
1171,603269.SH,603269,海鸥股份,江苏,机械基件,江苏海鸥冷却塔股份有限公司
1172,603277.SH,603277,银都股份,浙江,专用机械,银都餐饮设备股份有限公司
1173,603278.SH,603278,大业股份,山东,钢加工,山东大业股份有限公司
1174,603279.SH,603279,景津环保,山东,环境保护,景津环保股份有限公司
1175,603283.SH,603283,赛腾股份,江苏,专用机械,苏州赛腾精密电子股份有限公司
1176,603286.SH,603286,日盈电子,江苏,汽车配件,江苏日盈电子股份有限公司
1177,603288.SH,603288,海天味业,广东,食品,佛山市海天调味食品股份有限公司
1178,603289.SH,603289,泰瑞机器,浙江,专用机械,泰瑞机器股份有限公司
1179,603290.SH,603290,斯达半导,浙江,半导体,嘉兴斯达半导体股份有限公司
1180,603297.SH,603297,永新光学,浙江,电器仪表,宁波永新光学股份有限公司
1181,603298.SH,603298,杭叉集团,浙江,专用机械,杭叉集团股份有限公司
1182,603299.SH,603299,苏盐井神,江苏,食品,江苏苏盐井神股份有限公司
1183,603300.SH,603300,华铁应急,浙江,多元金融,浙江华铁应急设备科技股份有限公司
1184,603301.SH,603301,振德医疗,浙江,医疗保健,振德医疗用品股份有限公司
1185,603303.SH,603303,得邦照明,浙江,家用电器,横店集团得邦照明股份有限公司
1186,603305.SH,603305,旭升股份,浙江,汽车配件,宁波旭升汽车技术股份有限公司
1187,603306.SH,603306,华懋科技,福建,汽车配件,华懋(厦门)新材料科技股份有限公司
1188,603308.SH,603308,应流股份,安徽,专用机械,安徽应流机电股份有限公司
1189,603309.SH,603309,维力医疗,广东,医疗保健,广州维力医疗器械股份有限公司
1190,603311.SH,603311,金海高科,浙江,专用机械,浙江金海高科股份有限公司
1191,603313.SH,603313,梦百合,江苏,家居用品,梦百合家居科技股份有限公司
1192,603315.SH,603315,福鞍股份,辽宁,机械基件,辽宁福鞍重工股份有限公司
1193,603316.SH,603316,诚邦股份,浙江,建筑工程,诚邦生态环境股份有限公司
1194,603317.SH,603317,天味食品,四川,食品,四川天味食品集团股份有限公司
1195,603318.SH,603318,水发燃气,辽宁,供气供热,水发派思燃气股份有限公司
1196,603319.SH,603319,湘油泵,湖南,汽车配件,湖南机油泵股份有限公司
1197,603320.SH,603320,迪贝电气,浙江,机械基件,浙江迪贝电气股份有限公司
1198,603321.SH,603321,梅轮电梯,浙江,运输设备,浙江梅轮电梯股份有限公司
1199,603322.SH,603322,超讯通信,广东,通信设备,超讯通信股份有限公司
1200,603323.SH,603323,苏农银行,江苏,银行,江苏苏州农村商业银行股份有限公司
1201,603324.SH,603324,盛剑环境,上海,环境保护,上海盛剑环境系统科技股份有限公司
1202,603326.SH,603326,我乐家居,江苏,家居用品,南京我乐家居股份有限公司
1203,603327.SH,603327,福蓉科技,四川,元器件,四川福蓉科技股份公司
1204,603328.SH,603328,依顿电子,广东,元器件,广东依顿电子科技股份有限公司
1205,603329.SH,603329,上海雅仕,上海,仓储物流,上海雅仕投资发展股份有限公司
1206,603330.SH,603330,上海天洋,上海,塑料,上海天洋热熔粘接材料股份有限公司
1207,603331.SH,603331,百达精工,浙江,专用机械,浙江百达精工股份有限公司
1208,603332.SH,603332,苏州龙杰,江苏,化纤,苏州龙杰特种纤维股份有限公司
1209,603333.SH,603333,尚纬股份,四川,电气设备,尚纬股份有限公司
1210,603335.SH,603335,迪生力,广东,汽车配件,广东迪生力汽配股份有限公司
1211,603336.SH,603336,宏辉果蔬,广东,农业综合,宏辉果蔬股份有限公司
1212,603337.SH,603337,杰克股份,浙江,纺织机械,杰克缝纫机股份有限公司
1213,603338.SH,603338,浙江鼎力,浙江,专用机械,浙江鼎力机械股份有限公司
1214,603339.SH,603339,四方科技,江苏,专用机械,四方科技集团股份有限公司
1215,603345.SH,603345,安井食品,福建,食品,福建安井食品股份有限公司
1216,603348.SH,603348,文灿股份,广东,汽车配件,文灿集团股份有限公司
1217,603351.SH,603351,威尔药业,江苏,化学制药,南京威尔药业集团股份有限公司
1218,603353.SH,603353,和顺石油,湖南,石油贸易,湖南和顺石油股份有限公司
1219,603355.SH,603355,莱克电气,江苏,家用电器,莱克电气股份有限公司
1220,603356.SH,603356,华菱精工,安徽,运输设备,宣城市华菱精工科技股份有限公司
1221,603357.SH,603357,设计总院,安徽,建筑工程,安徽省交通规划设计研究总院股份有限公司
1222,603358.SH,603358,华达科技,江苏,汽车配件,华达汽车科技股份有限公司
1223,603359.SH,603359,东珠生态,江苏,环境保护,东珠生态环保股份有限公司
1224,603360.SH,603360,百傲化学,辽宁,化工原料,大连百傲化学股份有限公司
1225,603363.SH,603363,傲农生物,福建,饲料,福建傲农生物科技集团股份有限公司
1226,603365.SH,603365,水星家纺,上海,纺织,上海水星家用纺织品股份有限公司
1227,603366.SH,603366,日出东方,江苏,家用电器,日出东方控股股份有限公司
1228,603367.SH,603367,辰欣药业,山东,化学制药,辰欣药业股份有限公司
1229,603368.SH,603368,柳药股份,广西,医药商业,广西柳州医药股份有限公司
1230,603369.SH,603369,今世缘,江苏,白酒,江苏今世缘酒业股份有限公司
1231,603377.SH,603377,东方时尚,北京,汽车服务,东方时尚驾驶学校股份有限公司
1232,603378.SH,603378,亚士创能,上海,染料涂料,亚士创能科技(上海)股份有限公司
1233,603379.SH,603379,三美股份,浙江,化工原料,浙江三美化工股份有限公司
1234,603380.SH,603380,易德龙,江苏,元器件,苏州易德龙科技股份有限公司
1235,603383.SH,603383,顶点软件,福建,软件服务,福建顶点软件股份有限公司
1236,603385.SH,603385,惠达卫浴,河北,家居用品,惠达卫浴股份有限公司
1237,603386.SH,603386,广东骏亚,广东,元器件,广东骏亚电子科技股份有限公司
1238,603387.SH,603387,基蛋生物,江苏,医疗保健,基蛋生物科技股份有限公司
1239,603388.SH,603388,元成股份,浙江,建筑工程,元成环境股份有限公司
1240,603389.SH,603389,亚振家居,江苏,家居用品,亚振家居股份有限公司
1241,603390.SH,603390,通达电气,广东,汽车配件,广州通达汽车电气股份有限公司
1242,603392.SH,603392,万泰生物,北京,医疗保健,北京万泰生物药业股份有限公司
1243,603393.SH,603393,新天然气,新疆,供气供热,新疆鑫泰天然气股份有限公司
1244,603396.SH,603396,金辰股份,辽宁,专用机械,营口金辰机械股份有限公司
1245,603398.SH,603398,邦宝益智,广东,文教休闲,广东邦宝益智玩具股份有限公司
1246,603399.SH,603399,吉翔股份,辽宁,小金属,锦州吉翔钼业股份有限公司
1247,603408.SH,603408,建霖家居,福建,家居用品,厦门建霖健康家居股份有限公司
1248,603416.SH,603416,信捷电气,江苏,电气设备,无锡信捷电气股份有限公司
1249,603421.SH,603421,鼎信通讯,山东,通信设备,青岛鼎信通讯股份有限公司
1250,603429.SH,603429,集友股份,安徽,广告包装,安徽集友新材料股份有限公司
1251,603439.SH,603439,贵州三力,贵州,中成药,贵州三力制药股份有限公司
1252,603444.SH,603444,吉比特,福建,互联网,厦门吉比特网络技术股份有限公司
1253,603456.SH,603456,九洲药业,浙江,化学制药,浙江九洲药业股份有限公司
1254,603458.SH,603458,勘设股份,贵州,建筑工程,贵州省交通规划勘察设计研究院股份有限公司
1255,603466.SH,603466,风语筑,上海,文教休闲,上海风语筑文化科技股份有限公司
1256,603477.SH,603477,巨星农牧,四川,纺织,乐山巨星农牧股份有限公司
1257,603486.SH,603486,科沃斯,江苏,家用电器,科沃斯机器人股份有限公司
1258,603488.SH,603488,展鹏科技,江苏,电气设备,展鹏科技股份有限公司
1259,603489.SH,603489,八方股份,江苏,电气设备,八方电气(苏州)股份有限公司
1260,603496.SH,603496,恒为科技,上海,IT设备,恒为科技(上海)股份有限公司
1261,603499.SH,603499,翔港科技,上海,广告包装,上海翔港包装科技股份有限公司
1262,603500.SH,603500,祥和实业,浙江,运输设备,浙江天台祥和实业股份有限公司
1263,603501.SH,603501,韦尔股份,上海,半导体,上海韦尔半导体股份有限公司
1264,603505.SH,603505,金石资源,浙江,矿物制品,金石资源集团股份有限公司
1265,603506.SH,603506,南都物业,浙江,房产服务,南都物业服务集团股份有限公司
1266,603507.SH,603507,振江股份,江苏,钢加工,江苏振江新能源装备股份有限公司
1267,603508.SH,603508,思维列控,河南,软件服务,河南思维自动化设备股份有限公司
1268,603511.SH,603511,爱慕股份,北京,服饰,爱慕股份有限公司
1269,603515.SH,603515,欧普照明,上海,电气设备,欧普照明股份有限公司
1270,603516.SH,603516,淳中科技,北京,通信设备,北京淳中科技股份有限公司
1271,603517.SH,603517,绝味食品,湖南,食品,绝味食品股份有限公司
1272,603518.SH,603518,锦泓集团,江苏,服饰,锦泓时装集团股份有限公司
1273,603519.SH,603519,立霸股份,江苏,家用电器,江苏立霸实业股份有限公司
1274,603520.SH,603520,司太立,浙江,化学制药,浙江司太立制药股份有限公司
1275,603527.SH,603527,众源新材,安徽,铜,安徽众源新材料股份有限公司
1276,603528.SH,603528,多伦科技,江苏,软件服务,多伦科技股份有限公司
1277,603529.SH,603529,爱玛科技,天津,摩托车,爱玛科技集团股份有限公司
1278,603530.SH,603530,神马电力,江苏,电气设备,江苏神马电力股份有限公司
1279,603533.SH,603533,掌阅科技,北京,互联网,掌阅科技股份有限公司
1280,603535.SH,603535,嘉诚国际,广东,仓储物流,广州市嘉诚国际物流股份有限公司
1281,603536.SH,603536,惠发食品,山东,食品,山东惠发食品股份有限公司
1282,603538.SH,603538,美诺华,浙江,化学制药,宁波美诺华药业股份有限公司
1283,603551.SH,603551,奥普家居,浙江,家居用品,奥普家居股份有限公司
1284,603555.SH,603555,ST贵人,福建,服饰,贵人鸟股份有限公司
1285,603556.SH,603556,海兴电力,浙江,电器仪表,杭州海兴电力科技股份有限公司
1286,603557.SH,603557,ST起步,浙江,服饰,起步股份有限公司
1287,603558.SH,603558,健盛集团,浙江,纺织,浙江健盛集团股份有限公司
1288,603559.SH,603559,中通国脉,吉林,通信设备,中通国脉通信股份有限公司
1289,603565.SH,603565,中谷物流,上海,仓储物流,上海中谷物流股份有限公司
1290,603566.SH,603566,普莱柯,河南,生物制药,普莱柯生物工程股份有限公司
1291,603567.SH,603567,珍宝岛,黑龙江,中成药,黑龙江珍宝岛药业股份有限公司
1292,603568.SH,603568,伟明环保,浙江,环境保护,浙江伟明环保股份有限公司
1293,603569.SH,603569,长久物流,北京,仓储物流,北京长久物流股份有限公司
1294,603577.SH,603577,汇金通,山东,钢加工,青岛汇金通电力设备股份有限公司
1295,603578.SH,603578,三星新材,浙江,玻璃,浙江三星新材股份有限公司
1296,603579.SH,603579,荣泰健康,上海,医疗保健,上海荣泰健康科技股份有限公司
1297,603580.SH,603580,艾艾精工,上海,化工原料,艾艾精密工业输送系统(上海)股份有限公司
1298,603583.SH,603583,捷昌驱动,浙江,电气设备,浙江捷昌线性驱动科技股份有限公司
1299,603585.SH,603585,苏利股份,江苏,化工原料,江苏苏利精细化工股份有限公司
1300,603586.SH,603586,金麒麟,山东,汽车配件,山东金麒麟股份有限公司
1301,603587.SH,603587,地素时尚,上海,服饰,地素时尚股份有限公司
1302,603588.SH,603588,高能环境,北京,环境保护,北京高能时代环境技术股份有限公司
1303,603589.SH,603589,口子窖,安徽,白酒,安徽口子酒业股份有限公司
1304,603590.SH,603590,康辰药业,北京,化学制药,北京康辰药业股份有限公司
1305,603595.SH,603595,东尼电子,浙江,元器件,浙江东尼电子股份有限公司
1306,603596.SH,603596,伯特利,安徽,汽车配件,芜湖伯特利汽车安全系统股份有限公司
1307,603598.SH,603598,引力传媒,北京,影视音像,引力传媒股份有限公司
1308,603599.SH,603599,广信股份,安徽,农药化肥,安徽广信农化股份有限公司
1309,603600.SH,603600,永艺股份,浙江,家居用品,永艺家具股份有限公司
1310,603601.SH,603601,再升科技,重庆,玻璃,重庆再升科技股份有限公司
1311,603602.SH,603602,纵横通信,浙江,通信设备,杭州纵横通信股份有限公司
1312,603603.SH,603603,博天环境,北京,环境保护,博天环境集团股份有限公司
1313,603605.SH,603605,珀莱雅,浙江,日用化工,珀莱雅化妆品股份有限公司
1314,603606.SH,603606,东方电缆,浙江,电气设备,宁波东方电缆股份有限公司
1315,603607.SH,603607,京华激光,浙江,造纸,浙江京华激光科技股份有限公司
1316,603608.SH,603608,天创时尚,广东,服饰,天创时尚股份有限公司
1317,603609.SH,603609,禾丰股份,辽宁,饲料,禾丰食品股份有限公司
1318,603610.SH,603610,麒盛科技,浙江,家居用品,麒盛科技股份有限公司
1319,603611.SH,603611,诺力股份,浙江,运输设备,诺力智能装备股份有限公司
1320,603612.SH,603612,索通发展,山东,矿物制品,索通发展股份有限公司
1321,603613.SH,603613,国联股份,北京,互联网,北京国联视讯信息技术股份有限公司
1322,603615.SH,603615,茶花股份,福建,家居用品,茶花现代家居用品股份有限公司
1323,603616.SH,603616,韩建河山,北京,其他建材,北京韩建河山管业股份有限公司
1324,603617.SH,603617,君禾股份,浙江,专用机械,君禾泵业股份有限公司
1325,603618.SH,603618,杭电股份,浙江,电气设备,杭州电缆股份有限公司
1326,603619.SH,603619,中曼石油,上海,石油开采,中曼石油天然气集团股份有限公司
1327,603626.SH,603626,科森科技,江苏,专用机械,昆山科森科技股份有限公司
1328,603628.SH,603628,清源股份,福建,电气设备,清源科技(厦门)股份有限公司
1329,603629.SH,603629,利通电子,江苏,元器件,江苏利通电子股份有限公司
1330,603630.SH,603630,拉芳家化,广东,日用化工,拉芳家化股份有限公司
1331,603633.SH,603633,徕木股份,上海,元器件,上海徕木电子股份有限公司
1332,603636.SH,603636,南威软件,福建,软件服务,南威软件股份有限公司
1333,603637.SH,603637,镇海股份,浙江,建筑工程,镇海石化工程股份有限公司
1334,603638.SH,603638,艾迪精密,山东,专用机械,烟台艾迪精密机械股份有限公司
1335,603639.SH,603639,海利尔,山东,农药化肥,海利尔药业集团股份有限公司
1336,603648.SH,603648,畅联股份,上海,仓储物流,上海畅联国际物流股份有限公司
1337,603650.SH,603650,彤程新材,上海,化工原料,彤程新材料集团股份有限公司
1338,603655.SH,603655,朗博科技,江苏,汽车配件,常州朗博密封科技股份有限公司
1339,603656.SH,603656,泰禾智能,安徽,专用机械,合肥泰禾智能科技集团股份有限公司
1340,603657.SH,603657,春光科技,浙江,家用电器,金华春光橡塑科技股份有限公司
1341,603658.SH,603658,安图生物,河南,医疗保健,郑州安图生物工程股份有限公司
1342,603659.SH,603659,璞泰来,上海,化工原料,上海璞泰来新能源科技股份有限公司
1343,603660.SH,603660,苏州科达,江苏,通信设备,苏州科达科技股份有限公司
1344,603661.SH,603661,恒林股份,浙江,家居用品,恒林家居股份有限公司
1345,603662.SH,603662,柯力传感,浙江,电器仪表,宁波柯力传感科技股份有限公司
1346,603663.SH,603663,三祥新材,福建,矿物制品,三祥新材股份有限公司
1347,603665.SH,603665,康隆达,浙江,纺织,浙江康隆达特种防护科技股份有限公司
1348,603666.SH,603666,亿嘉和,江苏,专用机械,亿嘉和科技股份有限公司
1349,603667.SH,603667,五洲新春,浙江,机械基件,浙江五洲新春集团股份有限公司
1350,603668.SH,603668,天马科技,福建,饲料,福建天马科技集团股份有限公司
1351,603669.SH,603669,灵康药业,西藏,化学制药,灵康药业集团股份有限公司
1352,603676.SH,603676,卫信康,西藏,化学制药,西藏卫信康医药股份有限公司
1353,603677.SH,603677,奇精机械,浙江,机械基件,奇精机械股份有限公司
1354,603678.SH,603678,火炬电子,福建,元器件,福建火炬电子科技股份有限公司
1355,603679.SH,603679,华体科技,四川,电气设备,四川华体照明科技股份有限公司
1356,603680.SH,603680,今创集团,江苏,运输设备,今创集团股份有限公司
1357,603681.SH,603681,永冠新材,上海,化工原料,上海永冠众诚新材料科技(集团)股份有限公司
1358,603682.SH,603682,锦和商业,上海,房产服务,上海锦和商业经营管理股份有限公司
1359,603683.SH,603683,晶华新材,上海,化工原料,上海晶华胶粘新材料股份有限公司
1360,603685.SH,603685,晨丰科技,浙江,电气设备,浙江晨丰科技股份有限公司
1361,603686.SH,603686,龙马环卫,福建,环境保护,福建龙马环卫装备股份有限公司
1362,603687.SH,603687,大胜达,浙江,广告包装,浙江大胜达包装股份有限公司
1363,603688.SH,603688,石英股份,江苏,矿物制品,江苏太平洋石英股份有限公司
1364,603689.SH,603689,皖天然气,安徽,供气供热,安徽省天然气开发股份有限公司
1365,603690.SH,603690,至纯科技,上海,专用机械,上海至纯洁净系统科技股份有限公司
1366,603693.SH,603693,江苏新能,江苏,新型电力,江苏省新能源开发股份有限公司
1367,603696.SH,603696,安记食品,福建,食品,安记食品股份有限公司
1368,603697.SH,603697,有友食品,重庆,食品,有友食品股份有限公司
1369,603698.SH,603698,航天工程,北京,专用机械,航天长征化学工程股份有限公司
1370,603699.SH,603699,纽威股份,江苏,专用机械,苏州纽威阀门股份有限公司
1371,603700.SH,603700,宁水集团,浙江,电器仪表,宁波水表(集团)股份有限公司
1372,603701.SH,603701,德宏股份,浙江,汽车配件,浙江德宏汽车电子电器股份有限公司
1373,603703.SH,603703,盛洋科技,浙江,通信设备,浙江盛洋科技股份有限公司
1374,603706.SH,603706,东方环宇,新疆,供气供热,新疆东方环宇燃气股份有限公司
1375,603707.SH,603707,健友股份,江苏,化学制药,南京健友生化制药股份有限公司
1376,603708.SH,603708,家家悦,山东,超市连锁,家家悦集团股份有限公司
1377,603709.SH,603709,中源家居,浙江,家居用品,中源家居股份有限公司
1378,603711.SH,603711,香飘飘,浙江,软饮料,香飘飘食品股份有限公司
1379,603712.SH,603712,七一二,天津,通信设备,天津七一二通信广播股份有限公司
1380,603713.SH,603713,密尔克卫,上海,仓储物流,密尔克卫化工供应链服务股份有限公司
1381,603716.SH,603716,塞力医疗,湖北,医药商业,塞力斯医疗科技集团股份有限公司
1382,603717.SH,603717,天域生态,重庆,环境保护,天域生态环境股份有限公司
1383,603718.SH,603718,海利生物,上海,生物制药,上海海利生物技术股份有限公司
1384,603719.SH,603719,良品铺子,湖北,食品,良品铺子股份有限公司
1385,603721.SH,603721,中广天择,湖南,影视音像,中广天择传媒股份有限公司
1386,603722.SH,603722,阿科力,江苏,化工原料,无锡阿科力科技股份有限公司
1387,603725.SH,603725,天安新材,广东,塑料,广东天安新材料股份有限公司
1388,603726.SH,603726,朗迪集团,浙江,机械基件,浙江朗迪集团股份有限公司
1389,603727.SH,603727,博迈科,天津,石油开采,博迈科海洋工程股份有限公司
1390,603728.SH,603728,鸣志电器,上海,电气设备,上海鸣志电器股份有限公司
1391,603729.SH,603729,ST龙韵,上海,广告包装,上海龙韵文创科技集团股份有限公司
1392,603730.SH,603730,岱美股份,上海,汽车配件,上海岱美汽车内饰件股份有限公司
1393,603733.SH,603733,仙鹤股份,浙江,造纸,仙鹤股份有限公司
1394,603737.SH,603737,三棵树,福建,染料涂料,三棵树涂料股份有限公司
1395,603738.SH,603738,泰晶科技,湖北,元器件,泰晶科技股份有限公司
1396,603739.SH,603739,蔚蓝生物,山东,农业综合,青岛蔚蓝生物股份有限公司
1397,603755.SH,603755,日辰股份,山东,食品,青岛日辰食品股份有限公司
1398,603757.SH,603757,大元泵业,浙江,专用机械,浙江大元泵业股份有限公司
1399,603758.SH,603758,秦安股份,重庆,汽车配件,重庆秦安机电股份有限公司
1400,603759.SH,603759,海天股份,四川,水务,海天水务集团股份公司
1401,603766.SH,603766,隆鑫通用,重庆,摩托车,隆鑫通用动力股份有限公司
1402,603767.SH,603767,中马传动,浙江,汽车配件,浙江中马传动股份有限公司
1403,603768.SH,603768,常青股份,安徽,汽车配件,合肥常青机械股份有限公司
1404,603773.SH,603773,沃格光电,江西,元器件,江西沃格光电股份有限公司
1405,603776.SH,603776,永安行,江苏,公共交通,永安行科技股份有限公司
1406,603777.SH,603777,来伊份,上海,食品,上海来伊份股份有限公司
1407,603778.SH,603778,乾景园林,北京,建筑工程,北京乾景园林股份有限公司
1408,603779.SH,603779,威龙股份,山东,红黄酒,威龙葡萄酒股份有限公司
1409,603786.SH,603786,科博达,上海,汽车配件,科博达技术股份有限公司
1410,603787.SH,603787,新日股份,江苏,摩托车,江苏新日电动车股份有限公司
1411,603788.SH,603788,宁波高发,浙江,汽车配件,宁波高发汽车控制系统股份有限公司
1412,603789.SH,603789,星光农机,浙江,农用机械,星光农机股份有限公司
1413,603790.SH,603790,雅运股份,上海,染料涂料,上海雅运纺织化工股份有限公司
1414,603797.SH,603797,联泰环保,广东,环境保护,广东联泰环保股份有限公司
1415,603798.SH,603798,康普顿,山东,石油加工,青岛康普顿科技股份有限公司
1416,603799.SH,603799,华友钴业,浙江,小金属,浙江华友钴业股份有限公司
1417,603800.SH,603800,道森股份,江苏,专用机械,苏州道森钻采设备股份有限公司
1418,603801.SH,603801,志邦家居,安徽,家居用品,志邦家居股份有限公司
1419,603803.SH,603803,瑞斯康达,北京,通信设备,瑞斯康达科技发展股份有限公司
1420,603806.SH,603806,福斯特,浙江,塑料,杭州福斯特应用材料股份有限公司
1421,603808.SH,603808,歌力思,深圳,服饰,深圳歌力思服饰股份有限公司
1422,603809.SH,603809,豪能股份,四川,汽车配件,成都豪能科技股份有限公司
1423,603810.SH,603810,丰山集团,江苏,农药化肥,江苏丰山集团股份有限公司
1424,603811.SH,603811,诚意药业,浙江,化学制药,浙江诚意药业股份有限公司
1425,603813.SH,603813,原尚股份,广东,仓储物流,广东原尚物流股份有限公司
1426,603815.SH,603815,交建股份,安徽,建筑工程,安徽省交通建设股份有限公司
1427,603816.SH,603816,顾家家居,浙江,家居用品,顾家家居股份有限公司
1428,603817.SH,603817,海峡环保,福建,环境保护,福建海峡环保集团股份有限公司
1429,603818.SH,603818,曲美家居,北京,家居用品,曲美家居集团股份有限公司
1430,603819.SH,603819,神力股份,江苏,电气设备,常州神力电机股份有限公司
1431,603822.SH,603822,嘉澳环保,浙江,环境保护,浙江嘉澳环保科技股份有限公司
1432,603823.SH,603823,百合花,浙江,染料涂料,百合花集团股份有限公司
1433,603825.SH,603825,华扬联众,北京,互联网,华扬联众数字技术股份有限公司
1434,603826.SH,603826,坤彩科技,福建,染料涂料,福建坤彩材料科技股份有限公司
