,ts_code,symbol,name,area,industry,fullname
1713,688099.SH,688099,晶晨股份,上海,半导体,晶晨半导体(上海)股份有限公司
1714,688100.SH,688100,威胜信息,湖南,通信设备,威胜信息技术股份有限公司
1715,688101.SH,688101,三达膜,陕西,环境保护,三达膜环境技术股份有限公司
1716,688103.SH,688103,国力股份,江苏,电气设备,昆山国力电子科技股份有限公司
1717,688106.SH,688106,金宏气体,江苏,化工原料,苏州金宏气体股份有限公司
1718,688108.SH,688108,赛诺医疗,天津,医疗保健,赛诺医疗科学技术股份有限公司
1719,688109.SH,688109,品茗股份,浙江,软件服务,杭州品茗安控信息技术股份有限公司
1720,688111.SH,688111,金山办公,北京,软件服务,北京金山办公软件股份有限公司
1721,688113.SH,688113,联测科技,江苏,专用机械,江苏联测机电科技股份有限公司
1722,688116.SH,688116,天奈科技,江苏,化工原料,江苏天奈科技股份有限公司
1723,688117.SH,688117,圣诺生物,四川,生物制药,成都圣诺生物科技股份有限公司
1724,688118.SH,688118,普元信息,上海,软件服务,普元信息技术股份有限公司
1725,688121.SH,688121,卓然股份,上海,专用机械,上海卓然工程技术股份有限公司
1726,688122.SH,688122,西部超导,陕西,小金属,西部超导材料科技股份有限公司
1727,688123.SH,688123,聚辰股份,上海,半导体,聚辰半导体股份有限公司
1728,688126.SH,688126,沪硅产业-U,上海,半导体,上海硅产业集团股份有限公司
1729,688127.SH,688127,蓝特光学,浙江,元器件,浙江蓝特光学股份有限公司
1730,688128.SH,688128,中国电研,广东,专用机械,中国电器科学研究院股份有限公司
1731,688129.SH,688129,东来技术,上海,染料涂料,东来涂料技术(上海)股份有限公司
1732,688131.SH,688131,皓元医药,上海,化学制药,上海皓元医药股份有限公司
1733,688133.SH,688133,泰坦科技,上海,化工原料,上海泰坦科技股份有限公司
1734,688135.SH,688135,利扬芯片,广东,半导体,广东利扬芯片测试股份有限公司
1735,688136.SH,688136,科兴制药,山东,生物制药,科兴生物制药股份有限公司
1736,688138.SH,688138,清溢光电,深圳,元器件,深圳清溢光电股份有限公司
1737,688139.SH,688139,海尔生物,山东,医疗保健,青岛海尔生物医疗股份有限公司
1738,688148.SH,688148,芳源股份,广东,电气设备,广东芳源环保股份有限公司
1739,688155.SH,688155,先惠技术,上海,专用机械,上海先惠自动化技术股份有限公司
1740,688156.SH,688156,路德环境,湖北,环境保护,路德环境科技股份有限公司
1741,688157.SH,688157,松井股份,湖南,染料涂料,湖南松井新材料股份有限公司
1742,688158.SH,688158,优刻得-W,上海,互联网,优刻得科技股份有限公司
1743,688159.SH,688159,有方科技,深圳,通信设备,深圳市有方科技股份有限公司
1744,688160.SH,688160,步科股份,上海,电器仪表,上海步科自动化股份有限公司
1745,688161.SH,688161,威高骨科,山东,医疗保健,山东威高骨科材料股份有限公司
1746,688165.SH,688165,埃夫特-U,安徽,专用机械,埃夫特智能装备股份有限公司
1747,688166.SH,688166,博瑞医药,江苏,化学制药,博瑞生物医药(苏州)股份有限公司
1748,688168.SH,688168,安博通,北京,软件服务,北京安博通科技股份有限公司
1749,688169.SH,688169,石头科技,北京,家用电器,北京石头世纪科技股份有限公司
1750,688177.SH,688177,百奥泰-U,广东,生物制药,百奥泰生物制药股份有限公司
1751,688178.SH,688178,万德斯,江苏,环境保护,南京万德斯环保科技股份有限公司
1752,688179.SH,688179,阿拉丁,上海,化学制药,上海阿拉丁生化科技股份有限公司
1753,688180.SH,688180,君实生物-U,上海,生物制药,上海君实生物医药科技股份有限公司
1754,688181.SH,688181,八亿时空,北京,半导体,北京八亿时空液晶科技股份有限公司
1755,688183.SH,688183,生益电子,广东,元器件,生益电子股份有限公司
1756,688185.SH,688185,康希诺-U,天津,生物制药,康希诺生物股份公司
1757,688186.SH,688186,广大特材,江苏,特种钢,张家港广大特材股份有限公司
1758,688187.SH,688187,时代电气,湖南,运输设备,株洲中车时代电气股份有限公司
1759,688188.SH,688188,柏楚电子,上海,软件服务,上海柏楚电子科技股份有限公司
1760,688189.SH,688189,南新制药,湖南,化学制药,湖南南新制药股份有限公司
1761,688191.SH,688191,智洋创新,山东,软件服务,智洋创新科技股份有限公司
1762,688195.SH,688195,腾景科技,福建,元器件,腾景科技股份有限公司
1763,688196.SH,688196,卓越新能,福建,环境保护,龙岩卓越新能源股份有限公司
1764,688198.SH,688198,佰仁医疗,北京,医疗保健,北京佰仁医疗科技股份有限公司
1765,688199.SH,688199,久日新材,天津,化工原料,天津久日新材料股份有限公司
1766,688200.SH,688200,华峰测控,北京,专用机械,北京华峰测控技术股份有限公司
1767,688201.SH,688201,信安世纪,北京,通信设备,北京信安世纪科技股份有限公司
1768,688202.SH,688202,美迪西,上海,医疗保健,上海美迪西生物医药股份有限公司
1769,688208.SH,688208,道通科技,深圳,汽车配件,深圳市道通科技股份有限公司
1770,688215.SH,688215,瑞晟智能,浙江,专用机械,浙江瑞晟智能科技股份有限公司
1771,688216.SH,688216,气派科技,深圳,半导体,气派科技股份有限公司
1772,688217.SH,688217,睿昂基因,上海,生物制药,上海睿昂基因科技股份有限公司
1773,688218.SH,688218,江苏北人,江苏,专用机械,江苏北人智能制造科技股份有限公司
1774,688219.SH,688219,会通股份,安徽,塑料,会通新材料股份有限公司
1775,688221.SH,688221,前沿生物-U,江苏,生物制药,前沿生物药业(南京)股份有限公司
1776,688222.SH,688222,成都先导,四川,化学制药,成都先导药物开发股份有限公司
1777,688226.SH,688226,威腾电气,江苏,电气设备,威腾电气集团股份有限公司
1778,688228.SH,688228,开普云,广东,互联网,开普云信息科技股份有限公司
1779,688229.SH,688229,博睿数据,北京,软件服务,北京博睿宏远数据科技股份有限公司
1780,688233.SH,688233,神工股份,辽宁,化工原料,锦州神工半导体股份有限公司
1781,688239.SH,688239,航宇科技,贵州,航空,贵州航宇科技发展股份有限公司
1782,688256.SH,688256,寒武纪-U,北京,元器件,中科寒武纪科技股份有限公司
1783,688258.SH,688258,卓易信息,江苏,软件服务,江苏卓易信息科技股份有限公司
1784,688260.SH,688260,昀冢科技,江苏,元器件,苏州昀冢电子科技股份有限公司
1785,688266.SH,688266,泽Z制药-U,江苏,化学制药,苏州泽Z生物制药股份有限公司
1786,688268.SH,688268,华特气体,广东,化工原料,广东华特气体股份有限公司
1787,688269.SH,688269,凯立新材,陕西,化工原料,西安凯立新材料股份有限公司
1788,688272.SH,688272,富吉瑞,北京,元器件,北京富吉瑞光电科技股份有限公司
1789,688276.SH,688276,百克生物,吉林,生物制药,长春百克生物科技股份公司
1790,688277.SH,688277,天智航-U,北京,医疗保健,北京天智航医疗科技股份有限公司
1791,688278.SH,688278,特宝生物,福建,生物制药,厦门特宝生物工程股份有限公司
1792,688285.SH,688285,高铁电气,陕西,运输设备,中铁高铁电气装备股份有限公司
1793,688286.SH,688286,敏芯股份,江苏,元器件,苏州敏芯微电子技术股份有限公司
1794,688288.SH,688288,鸿泉物联,浙江,汽车配件,杭州鸿泉物联网技术股份有限公司
1795,688289.SH,688289,圣湘生物,湖南,医疗保健,圣湘生物科技股份有限公司
1796,688296.SH,688296,和达科技,浙江,软件服务,浙江和达科技股份有限公司
1797,688298.SH,688298,东方生物,浙江,医疗保健,浙江东方基因生物制品股份有限公司
1798,688299.SH,688299,长阳科技,浙江,塑料,宁波长阳科技股份有限公司
1799,688300.SH,688300,联瑞新材,江苏,矿物制品,江苏联瑞新材料股份有限公司
1800,688301.SH,688301,奕瑞科技,上海,医疗保健,上海奕瑞光电子科技股份有限公司
1801,688303.SH,688303,大全能源,新疆,电气设备,新疆大全新能源股份有限公司
1802,688305.SH,688305,科德数控,辽宁,机床制造,科德数控股份有限公司
1803,688308.SH,688308,欧科亿,湖南,机械基件,株洲欧科亿数控精密刀具股份有限公司
1804,688309.SH,688309,恒誉环保,山东,环境保护,济南恒誉环保科技股份有限公司
1805,688310.SH,688310,迈得医疗,浙江,医疗保健,迈得医疗工业设备股份有限公司
1806,688311.SH,688311,盟升电子,四川,元器件,成都盟升电子技术股份有限公司
1807,688312.SH,688312,燕麦科技,深圳,专用机械,深圳市燕麦科技股份有限公司
1808,688313.SH,688313,仕佳光子,河南,通信设备,河南仕佳光子科技股份有限公司
1809,688314.SH,688314,康拓医疗,陕西,医疗保健,西安康拓医疗技术股份有限公司
1810,688315.SH,688315,诺禾致源,北京,医疗保健,北京诺禾致源科技股份有限公司
1811,688316.SH,688316,青云科技-U,北京,软件服务,北京青云科技股份有限公司
1812,688317.SH,688317,之江生物,上海,生物制药,上海之江生物科技股份有限公司
1813,688318.SH,688318,财富趋势,深圳,软件服务,深圳市财富趋势科技股份有限公司
1814,688319.SH,688319,欧林生物,四川,生物制药,成都欧林生物科技股份有限公司
1815,688321.SH,688321,微芯生物,深圳,化学制药,深圳微芯生物科技股份有限公司
1816,688323.SH,688323,瑞华泰,深圳,塑料,深圳瑞华泰薄膜科技股份有限公司
1817,688328.SH,688328,深科达,深圳,元器件,深圳市深科达智能装备股份有限公司
1818,688329.SH,688329,艾隆科技,江苏,医疗保健,苏州艾隆科技股份有限公司
1819,688330.SH,688330,宏力达,上海,电气设备,上海宏力达信息技术股份有限公司
1820,688333.SH,688333,铂力特,陕西,机械基件,西安铂力特增材技术股份有限公司
1821,688335.SH,688335,复洁环保,上海,环境保护,上海复洁环保科技股份有限公司
1822,688336.SH,688336,三生国健,上海,生物制药,三生国健药业(上海)股份有限公司
1823,688338.SH,688338,赛科希德,北京,医疗保健,北京赛科希德科技股份有限公司
1824,688339.SH,688339,亿华通-U,北京,汽车配件,北京亿华通科技股份有限公司
1825,688345.SH,688345,博力威,广东,电气设备,广东博力威科技股份有限公司
1826,688350.SH,688350,富淼科技,江苏,化工原料,江苏富淼科技股份有限公司
1827,688355.SH,688355,明志科技,江苏,机械基件,苏州明志科技股份有限公司
1828,688356.SH,688356,键凯科技,北京,化学制药,北京键凯科技股份有限公司
1829,688357.SH,688357,建龙微纳,河南,化工原料,洛阳建龙微纳新材料股份有限公司
1830,688358.SH,688358,祥生医疗,江苏,医疗保健,无锡祥生医疗科技股份有限公司
1831,688359.SH,688359,三孚新科,广东,化工原料,广州三孚新材料科技股份有限公司
1832,688360.SH,688360,德马科技,浙江,机械基件,浙江德马科技股份有限公司
1833,688363.SH,688363,华熙生物,山东,生物制药,华熙生物科技股份有限公司
1834,688365.SH,688365,光云科技,浙江,软件服务,杭州光云科技股份有限公司
1835,688366.SH,688366,昊海生科,上海,生物制药,上海昊海生物科技股份有限公司
1836,688367.SH,688367,工大高科,安徽,软件服务,合肥工大高科信息科技股份有限公司
1837,688368.SH,688368,晶丰明源,上海,半导体,上海晶丰明源半导体股份有限公司
1838,688369.SH,688369,致远互联,北京,软件服务,北京致远互联软件股份有限公司
1839,688377.SH,688377,迪威尔,江苏,专用机械,南京迪威尔高端制造股份有限公司
1840,688378.SH,688378,奥来德,吉林,专用机械,吉林奥来德光电材料股份有限公司
1841,688379.SH,688379,华光新材,浙江,小金属,杭州华光焊接新材料股份有限公司
1842,688383.SH,688383,新益昌,深圳,专用机械,深圳新益昌科技股份有限公司
1843,688385.SH,688385,复旦微电,上海,半导体,上海复旦微电子集团股份有限公司
1844,688386.SH,688386,泛亚微透,江苏,化工原料,江苏泛亚微透科技股份有限公司
1845,688388.SH,688388,嘉元科技,广东,铜,广东嘉元科技股份有限公司
1846,688389.SH,688389,普门科技,深圳,医疗保健,深圳普门科技股份有限公司
1847,688390.SH,688390,固德威,江苏,电气设备,江苏固德威电源科技股份有限公司
1848,688393.SH,688393,安必平,广东,医疗保健,广州安必平医药科技股份有限公司
1849,688395.SH,688395,正弦电气,深圳,电气设备,深圳市正弦电气股份有限公司
1850,688396.SH,688396,华润微,江苏,半导体,华润微电子有限公司
1851,688398.SH,688398,赛特新材,福建,矿物制品,福建赛特新材股份有限公司
1852,688399.SH,688399,硕世生物,江苏,医疗保健,江苏硕世生物科技股份有限公司
1853,688408.SH,688408,中信博,江苏,电气设备,江苏中信博新能源科技股份有限公司
1854,688418.SH,688418,震有科技,深圳,通信设备,深圳震有科技股份有限公司
1855,688425.SH,688425,铁建重工,湖南,专用机械,中国铁建重工集团股份有限公司
1856,688456.SH,688456,有研粉材,北京,铜,有研粉末新材料股份有限公司
1857,688466.SH,688466,金科环境,北京,环境保护,金科环境股份有限公司
1858,688468.SH,688468,科美诊断,北京,医疗保健,科美诊断技术股份有限公司
1859,688488.SH,688488,艾迪药业,江苏,生物制药,江苏艾迪药业股份有限公司
1860,688499.SH,688499,利元亨,广东,专用机械,广东利元亨智能装备股份有限公司
1861,688500.SH,688500,慧辰股份,北京,互联网,北京慧辰资道资讯股份有限公司
1862,688501.SH,688501,青达环保,山东,环境保护,青岛达能环保设备股份有限公司
1863,688505.SH,688505,复旦张江,上海,化学制药,上海复旦张江生物医药股份有限公司
1864,688508.SH,688508,芯朋微,江苏,半导体,无锡芯朋微电子股份有限公司
1865,688509.SH,688509,正元地信,北京,软件服务,正元地理信息集团股份有限公司
1866,688510.SH,688510,航亚科技,江苏,航空,无锡航亚科技股份有限公司
1867,688511.SH,688511,天微电子,四川,元器件,四川天微电子股份有限公司
1868,688513.SH,688513,苑东生物,四川,化学制药,成都苑东生物制药股份有限公司
1869,688516.SH,688516,奥特维,江苏,专用机械,无锡奥特维科技股份有限公司
1870,688517.SH,688517,金冠电气,河南,电气设备,金冠电气股份有限公司
1871,688518.SH,688518,联赢激光,深圳,专用机械,深圳市联赢激光股份有限公司
1872,688519.SH,688519,南亚新材,上海,元器件,南亚新材料科技股份有限公司
1873,688520.SH,688520,神州细胞-U,北京,生物制药,北京神州细胞生物技术集团股份公司
1874,688521.SH,688521,芯原股份-U,上海,半导体,芯原微电子(上海)股份有限公司
1875,688526.SH,688526,科前生物,湖北,农业综合,武汉科前生物股份有限公司
1876,688528.SH,688528,秦川物联,四川,电器仪表,成都秦川物联网科技股份有限公司
1877,688529.SH,688529,豪森股份,辽宁,汽车配件,大连豪森设备制造股份有限公司
1878,688533.SH,688533,上声电子,江苏,元器件,苏州上声电子股份有限公司
1879,688536.SH,688536,思瑞浦,江苏,半导体,思瑞浦微电子科技(苏州)股份有限公司
1880,688538.SH,688538,和辉光电-U,上海,半导体,上海和辉光电股份有限公司
1881,688550.SH,688550,瑞联新材,陕西,化工原料,西安瑞联新材料股份有限公司
1882,688551.SH,688551,科威尔,安徽,专用机械,合肥科威尔电源系统股份有限公司
1883,688555.SH,688555,泽达易盛,天津,软件服务,泽达易盛(天津)科技股份有限公司
1884,688556.SH,688556,高测股份,山东,专用机械,青岛高测科技股份有限公司
1885,688557.SH,688557,兰剑智能,山东,专用机械,兰剑智能科技股份有限公司
1886,688558.SH,688558,国盛智科,江苏,机床制造,南通国盛智能科技集团股份有限公司
1887,688559.SH,688559,海目星,深圳,专用机械,深圳市海目星激光智能装备股份有限公司
1888,688560.SH,688560,明冠新材,江西,电气设备,明冠新材料股份有限公司
1889,688561.SH,688561,奇安信-U,北京,软件服务,奇安信科技集团股份有限公司
1890,688565.SH,688565,力源科技,浙江,环境保护,浙江海盐力源环保科技股份有限公司
1891,688566.SH,688566,吉贝尔,江苏,化学制药,江苏吉贝尔药业股份有限公司
1892,688567.SH,688567,孚能科技,江西,电气设备,孚能科技(赣州)股份有限公司
1893,688568.SH,688568,中科星图,北京,软件服务,中科星图股份有限公司
1894,688569.SH,688569,铁科轨道,北京,运输设备,北京铁科首钢轨道技术股份有限公司
1895,688571.SH,688571,杭华股份,浙江,染料涂料,杭华油墨股份有限公司
1896,688575.SH,688575,亚辉龙,深圳,医疗保健,深圳市亚辉龙生物科技股份有限公司
1897,688577.SH,688577,浙海德曼,浙江,机床制造,浙江海德曼智能装备股份有限公司
1898,688578.SH,688578,艾力斯-U,上海,化学制药,上海艾力斯医药科技股份有限公司
1899,688579.SH,688579,山大地纬,山东,软件服务,山大地纬软件股份有限公司
1900,688580.SH,688580,伟思医疗,江苏,医疗保健,南京伟思医疗科技股份有限公司
1901,688585.SH,688585,上纬新材,上海,化工原料,上纬新材料科技股份有限公司
1902,688586.SH,688586,江航装备,安徽,航空,合肥江航飞机装备股份有限公司
1903,688588.SH,688588,凌志软件,江苏,软件服务,苏州工业园区凌志软件股份有限公司
1904,688589.SH,688589,力合微,深圳,半导体,深圳市力合微电子股份有限公司
1905,688590.SH,688590,新致软件,上海,软件服务,上海新致软件股份有限公司
1906,688595.SH,688595,芯海科技,深圳,半导体,芯海科技(深圳)股份有限公司
1907,688596.SH,688596,正帆科技,上海,专用机械,上海正帆科技股份有限公司
1908,688597.SH,688597,煜邦电力,北京,电器仪表,北京煜邦电力技术股份有限公司
1909,688598.SH,688598,金博股份,湖南,矿物制品,湖南金博碳素股份有限公司
1910,688599.SH,688599,天合光能,江苏,电气设备,天合光能股份有限公司
1911,688600.SH,688600,皖仪科技,安徽,电器仪表,安徽皖仪科技股份有限公司
1912,688601.SH,688601,力芯微,江苏,半导体,无锡力芯微电子股份有限公司
1913,688606.SH,688606,奥泰生物,浙江,生物制药,杭州奥泰生物技术股份有限公司
1914,688607.SH,688607,康众医疗,江苏,医疗保健,江苏康众数字医疗科技股份有限公司
1915,688608.SH,688608,恒玄科技,上海,半导体,恒玄科技(上海)股份有限公司
1916,688609.SH,688609,九联科技,广东,通信设备,广东九联科技股份有限公司
1917,688611.SH,688611,杭州柯林,浙江,电气设备,杭州柯林电气股份有限公司
1918,688613.SH,688613,奥精医疗,北京,医疗保健,奥精医疗科技股份有限公司
1919,688616.SH,688616,西力科技,浙江,电器仪表,杭州西力智能科技股份有限公司
1920,688617.SH,688617,惠泰医疗,深圳,医疗保健,深圳惠泰医疗器械股份有限公司
1921,688618.SH,688618,三旺通信,深圳,通信设备,深圳市三旺通信股份有限公司
1922,688619.SH,688619,罗普特,福建,软件服务,罗普特科技集团股份有限公司
1923,688621.SH,688621,阳光诺和,北京,医疗保健,北京阳光诺和药物研究股份有限公司
1924,688622.SH,688622,禾信仪器,广东,电器仪表,广州禾信仪器股份有限公司
1925,688625.SH,688625,呈和科技,广东,化工原料,呈和科技股份有限公司
1926,688626.SH,688626,翔宇医疗,河南,医疗保健,河南翔宇医疗设备股份有限公司
1927,688628.SH,688628,优利德,广东,电器仪表,优利德科技(中国)股份有限公司
1928,688630.SH,688630,芯微装,安徽,专用机械,合肥芯微电子装备股份有限公司
1929,688633.SH,688633,星球石墨,江苏,专用机械,南通星球石墨股份有限公司
1930,688636.SH,688636,智明达,四川,元器件,成都智明达电子股份有限公司
1931,688639.SH,688639,华恒生物,安徽,化工原料,安徽华恒生物科技股份有限公司
1932,688655.SH,688655,迅捷兴,深圳,元器件,深圳市迅捷兴科技股份有限公司
1933,688656.SH,688656,浩欧博,江苏,生物制药,江苏浩欧博生物医药股份有限公司
1934,688658.SH,688658,悦康药业,北京,化学制药,悦康药业集团股份有限公司
1935,688659.SH,688659,元琛科技,安徽,环境保护,安徽元琛环保科技股份有限公司
1936,688660.SH,688660,电气风电,上海,电气设备,上海电气风电集团股份有限公司
1937,688661.SH,688661,和林微纳,江苏,元器件,苏州和林微纳科技股份有限公司
1938,688662.SH,688662,富信科技,广东,半导体,广东富信科技股份有限公司
1939,688663.SH,688663,新风光,山东,电气设备,新风光电子科技股份有限公司
1940,688665.SH,688665,四方光电,湖北,电器仪表,四方光电股份有限公司
1941,688667.SH,688667,菱电电控,湖北,汽车配件,武汉菱电汽车电控系统股份有限公司
1942,688668.SH,688668,鼎通科技,广东,元器件,东莞市鼎通精密科技股份有限公司
1943,688669.SH,688669,聚石化学,广东,化工原料,广东聚石化学股份有限公司
1944,688670.SH,688670,金迪克,江苏,生物制药,江苏金迪克生物技术股份有限公司
1945,688676.SH,688676,金盘科技,海南,电气设备,海南金盘智能科技股份有限公司
1946,688677.SH,688677,海泰新光,山东,医疗保健,青岛海泰新光科技股份有限公司
1947,688678.SH,688678,福立旺,江苏,元器件,福立旺精密机电(中国)股份有限公司
1948,688679.SH,688679,通源环境,安徽,环境保护,安徽省通源环境节能股份有限公司
1949,688680.SH,688680,海优新材,上海,塑料,上海海优威新材料股份有限公司
1950,688681.SH,688681,科汇股份,山东,电气设备,山东科汇电力自动化股份有限公司
1951,688682.SH,688682,霍莱沃,上海,软件服务,上海霍莱沃电子系统技术股份有限公司
1952,688683.SH,688683,莱尔科技,广东,化工原料,广东莱尔新材料科技股份有限公司
1953,688685.SH,688685,迈信林,江苏,航空,江苏迈信林航空科技股份有限公司
1954,688686.SH,688686,奥普特,广东,电器仪表,广东奥普特科技股份有限公司
1955,688687.SH,688687,凯因科技,北京,生物制药,北京凯因科技股份有限公司
1956,688689.SH,688689,银河微电,江苏,元器件,常州银河世纪微电子股份有限公司
1957,688690.SH,688690,纳微科技,江苏,化工原料,苏州纳微科技股份有限公司
1958,688696.SH,688696,极米科技,四川,IT设备,成都极米科技股份有限公司
1959,688697.SH,688697,纽威数控,江苏,机床制造,纽威数控装备(苏州)股份有限公司
1960,688698.SH,688698,伟创电气,江苏,电气设备,苏州伟创电气科技股份有限公司
1961,688699.SH,688699,明微电子,深圳,半导体,深圳市明微电子股份有限公司
1962,688700.SH,688700,东威科技,江苏,专用机械,昆山东威科技股份有限公司
1963,688701.SH,688701,卓锦股份,浙江,环境保护,浙江卓锦环保科技股份有限公司
1964,688707.SH,688707,振华新材-U,贵州,化工原料,贵州振华新材料股份有限公司
1965,688711.SH,688711,宏微科技,江苏,半导体,江苏宏微科技股份有限公司
1966,688718.SH,688718,唯赛勃,上海,专用机械,上海唯赛勃环保科技股份有限公司
1967,688722.SH,688722,N同益中,北京,化纤,北京同益中新材料科技股份有限公司
1968,688728.SH,688728,格科微,上海,半导体,格科微有限公司
1969,688733.SH,688733,壹石通,安徽,矿物制品,安徽壹石通材料科技股份有限公司
1970,688766.SH,688766,普冉股份,上海,半导体,普冉半导体(上海)股份有限公司
1971,688767.SH,688767,博拓生物,浙江,医疗保健,杭州博拓生物科技股份有限公司
1972,688768.SH,688768,容知日新,安徽,电器仪表,安徽容知日新科技股份有限公司
1973,688772.SH,688772,珠海冠宇,广东,电气设备,珠海冠宇电池股份有限公司
1974,688776.SH,688776,国光电气,四川,元器件,成都国光电气股份有限公司
1975,688777.SH,688777,中控技术,浙江,软件服务,浙江中控技术股份有限公司
1976,688778.SH,688778,厦钨新能,福建,元器件,厦门厦钨新能源材料股份有限公司
1977,688779.SH,688779,长远锂科,湖南,电气设备,湖南长远锂科股份有限公司
1978,688786.SH,688786,悦安新材,江西,矿物制品,江西悦安新材料股份有限公司
1979,688787.SH,688787,海天瑞声,北京,软件服务,北京海天瑞声科技股份有限公司
1980,688788.SH,688788,科思科技,深圳,通信设备,深圳市科思科技股份有限公司
1981,688789.SH,688789,宏华数科,浙江,专用机械,杭州宏华数码科技股份有限公司
1982,688793.SH,688793,倍轻松,深圳,家居用品,深圳市倍轻松科技股份有限公司
1983,688798.SH,688798,艾为电子,上海,半导体,上海艾为电子技术股份有限公司
1984,688799.SH,688799,华纳药厂,湖南,化学制药,湖南华纳大药厂股份有限公司
1985,688800.SH,688800,瑞可达,江苏,元器件,苏州瑞可达连接系统股份有限公司
1986,688819.SH,688819,天能股份,浙江,电气设备,天能电池集团股份有限公司
1987,688981.SH,688981,中芯国际,上海,半导体,中芯国际集成电路制造有限公司
1988,689009.SH,689009,九号公司-WD,北京,摩托车,九号有限公司
